id,deveui,received_at,payload
213,58A0CB0000108FB5,2025-06-11 02:22:56.727+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -78.83725, ""LrrSNR"": 9.75, ""LrrRSSI"": -78.399994}]}, ""Time"": ""2025-06-11T02:22:56.727+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 203, ""FCntUp"": 8293, ""LrrESP"": -78.83725, ""LrrSNR"": 9.75, ""SpFact"": 7, ""Channel"": ""LC0"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -78.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""dd49091a"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab241effffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
214,58A0CB0000108FF2,2025-06-11 02:23:01.3+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -82.232689, ""LrrSNR"": 6.75, ""LrrRSSI"": -81.399994}]}, ""Time"": ""2025-06-11T02:23:01.300+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 10, ""FCntUp"": 197, ""LrrESP"": -82.232689, ""LrrSNR"": 6.75, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -81.399994, ""MeanPER"": 0.043478, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""6bdf0588"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fa241dffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
215,58A0CB000010200F,2025-06-11 02:26:27.819+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -79.331955, ""LrrSNR"": 11.0, ""LrrRSSI"": -79.0}]}, ""Time"": ""2025-06-11T02:26:27.819+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB000010200F"", ""FCntDn"": 6, ""FCntUp"": 143, ""LrrESP"": -79.331955, ""LrrSNR"": 11.0, ""SpFact"": 12, ""Channel"": ""LC6"", ""DevAddr"": ""014FBD9D"", ""LrrRSSI"": -79.0, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""ffcbdf33"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.7, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3540ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bathroom"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
216,58A0CB0000108FB5,2025-06-11 02:30:56.396+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -78.543648, ""LrrSNR"": 8.75, ""LrrRSSI"": -78.0}]}, ""Time"": ""2025-06-11T02:30:56.396+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 203, ""FCntUp"": 8294, ""LrrESP"": -78.543648, ""LrrSNR"": 8.75, ""SpFact"": 7, ""Channel"": ""LC3"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -78.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""e9899492"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab221fffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
217,58A0CB0000108FF7,2025-06-11 02:31:02.275+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -81.437256, ""LrrSNR"": 9.75, ""LrrRSSI"": -81.0}]}, ""Time"": ""2025-06-11T02:31:02.275+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF7"", ""FCntDn"": 6, ""FCntUp"": 138, ""LrrESP"": -81.437256, ""LrrSNR"": 9.75, ""SpFact"": 12, ""Channel"": ""LC6"", ""DevAddr"": ""010FDC74"", ""LrrRSSI"": -81.0, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""a5d2bbd9"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.7, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3543ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Garage Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
218,58A0CB0000108FF2,2025-06-11 02:36:01.212+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -87.277351, ""LrrSNR"": 6.5, ""LrrRSSI"": -86.399994}]}, ""Time"": ""2025-06-11T02:36:01.212+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 10, ""FCntUp"": 198, ""LrrESP"": -87.277351, ""LrrSNR"": 6.5, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -86.399994, ""MeanPER"": 0.043478, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""5f988ebd"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fa2322ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
219,58A0CB0000108FB5,2025-06-11 02:37:56.509+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -79.514969, ""LrrSNR"": 9.0, ""LrrRSSI"": -79.0}]}, ""Time"": ""2025-06-11T02:37:56.509+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 203, ""FCntUp"": 8295, ""LrrESP"": -79.514969, ""LrrSNR"": 9.0, ""SpFact"": 7, ""Channel"": ""LC4"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -79.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""d33a4455"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab2324ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
220,58A0CB000010162C,2025-06-11 02:39:56.262+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -75.514969, ""LrrSNR"": 9.0, ""LrrRSSI"": -75.0}]}, ""Time"": ""2025-06-11T02:39:56.262+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB000010162C"", ""FCntDn"": 17, ""FCntUp"": 138, ""LrrESP"": -75.514969, ""LrrSNR"": 9.0, ""SpFact"": 12, ""Channel"": ""LC4"", ""DevAddr"": ""01D201C2"", ""LrrRSSI"": -75.0, ""MeanPER"": 0.193548, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""8c1ce37c"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00fb363affffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 162C"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
221,58A0CB0000101640,2025-06-11 02:44:44.848+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -69.461838, ""LrrSNR"": 9.5, ""LrrRSSI"": -69.0}]}, ""Time"": ""2025-06-11T02:44:44.848+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000101640"", ""FCntDn"": 2766, ""FCntUp"": 21145, ""LrrESP"": -69.461838, ""LrrSNR"": 9.5, ""SpFact"": 7, ""Channel"": ""LC3"", ""DevAddr"": ""E0424688"", ""LrrRSSI"": -69.0, ""MeanPER"": 0.019608, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 2.0, ""mic_hex"": ""d27e35fa"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00eb343fffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 1640"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
222,58A0CB0000108FF2,2025-06-11 02:47:00.209+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -81.437256, ""LrrSNR"": 9.75, ""LrrRSSI"": -81.0}]}, ""Time"": ""2025-06-11T02:47:00.209+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 10, ""FCntUp"": 199, ""LrrESP"": -81.437256, ""LrrSNR"": 9.75, ""SpFact"": 12, ""Channel"": ""LC3"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -81.0, ""MeanPER"": 0.043478, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""3beb02b7"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fa2427ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
223,58A0CB0000108FB5,2025-06-11 02:49:56.711+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -81.437256, ""LrrSNR"": 9.75, ""LrrRSSI"": -81.0}]}, ""Time"": ""2025-06-11T02:49:56.711+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 203, ""FCntUp"": 8296, ""LrrESP"": -81.437256, ""LrrSNR"": 9.75, ""SpFact"": 7, ""Channel"": ""LC7"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -81.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""06e4495e"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.9, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab2429ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
224,58A0CB00001088D7,2025-06-11 02:59:20.908+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -61.331955, ""LrrSNR"": 11.0, ""LrrRSSI"": -61.0}]}, ""Time"": ""2025-06-11T02:59:20.908+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB00001088D7"", ""FCntDn"": 6, ""FCntUp"": 143, ""LrrESP"": -61.331955, ""LrrSNR"": 11.0, ""SpFact"": 12, ""Channel"": ""LC6"", ""DevAddr"": ""01DAF793"", ""LrrRSSI"": -61.0, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""17fe0144"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""mod"": {""mId"": ""lora"", ""pId"": ""generic"", ""ver"": ""1""}}, ""Frequency"": 867.7, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3541ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""LORA/Generic"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Kitchen Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
225,58A0CB0000108AD6,2025-06-11 03:01:20.806+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -65.437256, ""LrrSNR"": 9.75, ""LrrRSSI"": -65.0}]}, ""Time"": ""2025-06-11T03:01:20.806+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108AD6"", ""FCntDn"": 8, ""FCntUp"": 141, ""LrrESP"": -65.437256, ""LrrSNR"": 9.75, ""SpFact"": 12, ""Channel"": ""LC4"", ""DevAddr"": ""01EC2337"", ""LrrRSSI"": -65.0, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""127b2c4f"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3540ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 58AD6"", ""tags"": [""CP Dinard""]}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
226,58A0CB0000108FB5,2025-06-11 03:05:56.451+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -78.83725, ""LrrSNR"": 9.75, ""LrrRSSI"": -78.399994}]}, ""Time"": ""2025-06-11T03:05:56.451+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 203, ""FCntUp"": 8297, ""LrrESP"": -78.83725, ""LrrSNR"": 9.75, ""SpFact"": 7, ""Channel"": ""LC2"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -78.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""8e807bd6"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab2524ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
227,58A0CB0000108FB5,2025-06-11 03:06:56.403+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -79.543648, ""LrrSNR"": 8.75, ""LrrRSSI"": -79.0}]}, ""Time"": ""2025-06-11T03:06:56.403+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 203, ""FCntUp"": 8298, ""LrrESP"": -79.543648, ""LrrSNR"": 8.75, ""SpFact"": 7, ""Channel"": ""LC6"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -79.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""62324a55"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.7, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab251effffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
